year	player	age	g	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
1987	Chris Engler	27	7	17	29.1	0.59	0	0.375	40.4	12.9	26.3	8.6	2.7	3.3	17.7	26.2	0.1	0	0.1	0.239	6.2	0.1	6.3	0	49	0
1987	Ron Rowan	24	7	16	22.2	0.558	0.111	0.444	7.2	0	3.5	9.3	11.4	0	21.8	33.8	0	0	0	0.084	-0.1	3.3	3.2	0	49	0
1987	Otis Thorpe	24	82	2956	18	0.6	0.003	0.517	9.5	20.8	15.1	9.7	0.7	1.1	12.8	20	6.8	2.1	9	0.146	1.9	-0.2	1.6	2.7	29	0
1987	Reggie Theus	29	79	2872	17.9	0.555	0.064	0.405	3.3	6.9	5.1	35	1.3	0.3	16.7	24.1	5.4	0.8	6.2	0.104	2.7	-2.3	0.5	1.8	29	0
1987	Eddie Johnson	27	81	2457	16.2	0.523	0.09	0.246	6.5	9.3	7.9	15.9	0.8	0.4	10.1	26.2	3.6	0.7	4.3	0.084	1.6	-2.3	-0.7	0.8	29	0
1987	LaSalle Thompson	25	82	2166	15.7	0.528	0.007	0.339	11.9	22.8	17.3	7.8	1.5	3.3	14.2	18.6	2	2.5	4.5	0.1	-0.7	1.3	0.6	1.4	29	0
1987	Terry Tyler	30	82	1930	12.8	0.524	0.005	0.211	6.5	12.1	9.3	5.3	1.3	2.3	9.7	16.6	1.6	1.3	2.9	0.072	-1.5	-0.2	-1.6	0.2	29	0
1987	Joe Kleine	25	79	1658	12.4	0.514	0.002	0.258	11.3	20.5	15.9	5.8	1	1	13	16.7	1.3	1.3	2.6	0.074	-1.6	-0.7	-2.3	-0.1	29	0
1987	Derek Smith	25	52	1658	13.1	0.503	0.044	0.301	3.9	8.1	6	17.9	1.3	0.8	12.8	23.7	0.9	0.6	1.6	0.045	-0.3	-1.4	-1.8	0.1	29	0
1987	Mark Olberding	30	76	1002	8.8	0.57	0.006	0.794	5.4	14.8	10.1	11.1	0.9	0.5	20.1	11.1	1	0.5	1.5	0.07	-2.1	-0.4	-2.5	-0.1	29	0
1987	Harold Pressley	23	67	913	11.8	0.458	0.088	0.151	8.1	13	10.5	17.7	2.1	1.3	15.7	17.5	0	0.7	0.7	0.035	-1.3	0.3	-1	0.2	29	0
1987	Othell Wilson	25	53	789	12.1	0.503	0.097	0.292	3.9	7.4	5.6	33.4	2.5	0.3	26.9	14.5	0.1	0.5	0.6	0.038	-2	-1.5	-3.5	-0.3	29	0
1987	Brook Steppe	27	34	665	11.4	0.559	0.045	0.442	3.4	6.6	5	16.3	1.3	0.3	18.5	17.5	0.5	0.2	0.7	0.05	-1.4	-1.8	-3.1	-0.2	29	0
1987	Johnny Rogers	23	45	468	10.5	0.493	0.027	0.081	7	11	9	8	0.9	1	9.5	18.1	0.2	0.2	0.4	0.041	-2.1	-1.9	-4.1	-0.2	29	0
1987	Franklin Edwards	27	8	122	5.2	0.367	0.125	0.438	1.8	7.2	4.5	29.1	1.9	0	30.8	18.1	-0.3	0.1	-0.3	-0.115	-6.5	-2.2	-8.7	-0.2	29	0
1987	Bruce Douglas	22	8	98	5.7	0.272	0.042	0.167	5.5	10.1	7.8	21.2	4.3	0	25.9	14.2	-0.3	0.1	-0.2	-0.082	-5.3	1.6	-3.7	0	29	0
1987	Jerry Eaves	27	3	26	-6.9	0.225	0	0.25	4.2	0	2.1	0	1.8	0	18.4	16.7	-0.1	0	-0.1	-0.202	-10.3	-2.5	-12.8	-0.1	29	0
1987	Alvin Robertson	24	81	2697	18.5	0.51	0.038	0.256	7.3	10.1	8.7	23.2	4.6	0.7	14.7	24.5	1.8	3.4	5.3	0.094	1.8	1.9	3.7	3.9	28	0
1987	Dave Greenwood	29	79	2587	15.2	0.58	0.009	0.469	10.5	23.4	16.7	12	1.3	1.1	16.9	14.8	3.8	2.4	6.2	0.115	0	1.3	1.3	2.2	28	0
1987	Artis Gilmore	37	82	2405	14.2	0.634	0	0.614	8.1	18.8	13.3	8.3	0.8	2.3	19.5	15.3	3	1.8	4.9	0.097	-0.8	0.6	-0.2	1.1	28	0
1987	Jon Sundvold	25	76	1765	14.5	0.539	0.198	0.112	1.2	5.1	3.1	26.1	0.9	0	11	20.1	2.7	0.3	3	0.08	0.3	-4.1	-3.8	-0.8	28	0
1987	Johnny Dawkins	23	81	1682	14.6	0.492	0.062	0.25	3.5	7.7	5.5	24.9	1.9	0.1	12.4	23.1	1.2	0.8	2	0.057	-0.7	-2.3	-3	-0.4	28	0
1987	Walter Berry	22	56	1567	16.6	0.559	0.004	0.379	8.9	12.5	10.6	10.4	1.1	1.5	14.8	26.6	1.3	0.9	2.2	0.067	-0.2	-1.5	-1.6	0.2	28	0
1987	Johnny Moore	28	55	1234	13.4	0.495	0.176	0.156	2.7	6.3	4.5	27.7	3.2	0.1	17.6	18.9	0.3	0.9	1.2	0.048	-1	-1.2	-2.2	-0.1	28	0
1987	Mychal Thompson	32	49	1210	14.6	0.492	0.002	0.371	8	17.6	12.6	10.2	1.2	1.9	11.1	22.9	0.6	1	1.6	0.063	-2.1	-0.7	-2.8	-0.2	28	0
1987	Larry Krystkowiak	22	68	1004	13	0.515	0.032	0.397	8.1	18.5	13.1	11.7	1	0.7	13.3	20.2	0.8	0.7	1.4	0.069	-2	-1.4	-3.4	-0.4	28	0
1987	Ed Nealy	26	60	980	11.3	0.501	0.161	0.359	10.4	22	16	10.5	1.9	0.6	13.9	10.6	0.9	1	1.9	0.095	-1.4	0.9	-0.5	0.4	28	0
1987	Mike Mitchell	31	40	922	11.9	0.483	0.004	0.234	4.4	8.1	6.2	6.2	1	0.6	8.8	25.2	0.1	0.3	0.4	0.019	-3.4	-3.2	-6.6	-1.1	28	0
1987	Anthony Jones	24	49	744	11.1	0.459	0.066	0.18	5.5	8.6	7	12.1	2	1.4	10.9	18.9	0	0.5	0.5	0.032	-2.8	-0.8	-3.6	-0.3	28	0
1987	Tyrone Corbin	24	31	732	11.6	0.469	0	0.254	7.5	10.5	9	14.8	2.5	0.2	13.6	18.6	0.1	0.5	0.6	0.04	-1.7	0	-1.8	0	28	0
1987	Kevin Duckworth	22	14	122	10.6	0.44	0	0.311	11.3	17	14	6.6	1.9	1.4	7.3	18.1	0	0.1	0.2	0.062	-3.2	-1.1	-4.3	-0.1	28	0
1987	Frank Brickowski	27	7	83	10.2	0.431	0.133	0.367	10.2	15.2	12.6	7.8	3.4	1.4	16.7	20.2	-0.1	0.1	0	0.013	-3.8	0.4	-3.4	0	28	0
1987	Forrest McKenzie	23	6	42	-2.2	0.294	0.071	0.071	5	13.7	9.2	3.3	1.1	0	9.4	30.5	-0.2	0	-0.2	-0.223	-11.7	-5.5	-17.2	-0.2	28	0
1987	Mike Brittain	23	6	29	7.3	0.455	0	0.222	7.3	7.9	7.6	9.1	1.6	0	16.8	16.4	0	0	0	-0.017	-4.4	-1.8	-6.3	0	28	0
1987	Dale Ellis	26	82	3073	19	0.588	0.158	0.322	6.6	9.3	7.9	11.9	1.6	0.6	12.1	25.3	7.6	1.7	9.3	0.145	3.9	-1.3	2.6	3.6	39	0
1987	Xavier McDaniel	23	82	3031	18.7	0.538	0.009	0.25	12.1	13.2	12.7	10.7	1.8	1	11.8	25.8	5	2.4	7.4	0.117	2.3	-0.3	2	3.1	39	0
1987	Tom Chambers	27	82	3018	17	0.554	0.1	0.436	5.9	13.8	9.8	11.8	1.3	0.9	13.5	26	5.3	2.1	7.4	0.118	1.5	-1	0.5	1.9	39	0
1987	Alton Lister	28	75	2288	14	0.542	0.001	0.386	10.6	23	16.8	6.4	0.7	4.5	17.4	16.7	1.4	2.7	4.1	0.086	-1.4	1.6	0.3	1.3	39	0
1987	Nate McMillan	22	71	1972	14.1	0.514	0.023	0.468	5.6	12.8	9.2	35.5	3	1.3	29.9	10.3	1.9	2.2	4.1	0.099	-0.4	1.5	1.2	1.6	39	0
1987	Danny Young	24	73	1482	12.8	0.551	0.274	0.247	1.7	6.6	4.2	29.2	2.4	0.1	21	10.7	2	0.9	2.9	0.095	-0.6	-1.7	-2.3	-0.1	39	0
1987	Maurice Lucas	34	63	1120	13.7	0.532	0.013	0.482	8.5	21.4	14.9	7.8	1.4	1.1	13.8	19.2	1.3	1.2	2.4	0.104	-1.4	-0.7	-2.1	0	39	0
1987	Clemon Johnson	30	78	1051	10	0.543	0.011	0.618	11	17.8	14.4	2.4	0.9	2.3	13.7	9.8	1	0.9	2	0.089	-1.9	-0.2	-2.2	0	39	0
1987	Kevin Williams	25	65	703	10.4	0.491	0.024	0.223	7.3	5.6	6.4	13.1	3	0.6	16.2	21.7	0	0.6	0.6	0.038	-1.5	-0.8	-2.3	-0.1	39	0
1987	Russ Schoene	26	63	579	6.2	0.411	0.068	0.242	9.8	12.3	11	6	1.6	1.1	16.7	17.1	-0.6	0.4	-0.2	-0.018	-4	-0.8	-4.8	-0.4	39	0
1987	Eddie Johnson	31	24	508	13.9	0.516	0.081	0.296	2.4	7.5	4.9	30.7	1.1	0.1	16.3	19.5	0.6	0.2	0.8	0.075	-0.3	-3.1	-3.4	-0.2	39	0
1987	Michael Phelps	25	60	469	10.3	0.466	0.057	0.25	3.7	7.9	5.8	18.3	2.1	0.2	14.1	19.1	0	0.3	0.3	0.035	-2.3	-1.9	-4.1	-0.3	39	0
1987	Terence Stansbury	25	44	375	9.7	0.494	0.186	0.321	2.3	4.7	3.5	20.9	1.6	0	14	21.7	0.2	0.1	0.3	0.042	-1.3	-3.7	-5	-0.3	39	0
1987	Gerald Henderson	31	6	155	14	0.578	0.06	0.36	4.2	2.1	3.2	27.8	1.8	0	20.6	18.5	0.3	0	0.3	0.093	0.1	-3.2	-3.2	0	39	0
1987	Curtis Kitchen	23	6	31	18.5	0.58	0.167	0.667	14	17.6	15.8	4	3	5.5	0	9.9	0.1	0.1	0.1	0.217	1.3	2.3	3.7	0	39	0
1987	Karl Malone	23	82	2857	18	0.536	0.005	0.38	10	21.2	15.6	8.8	1.7	1.2	12.5	26.3	1.8	5.1	6.9	0.116	0.2	1.3	1.6	2.6	44	0
1987	Mark Eaton	30	79	2505	11.1	0.448	0	0.364	8.7	20.4	14.5	5.3	0.8	7.4	17.3	13	-1.5	5	3.6	0.068	-4.2	5.6	1.4	2.2	44	0
1987	Thurl Bailey	25	81	2155	13.9	0.49	0.002	0.228	6.9	14	10.4	7.1	0.8	2.3	9.7	23.2	0.2	2.9	3.1	0.07	-2.4	0.5	-1.9	0	44	0
1987	Rickey Green	32	81	2090	15.9	0.531	0.03	0.323	1.9	6.3	4.1	35.1	2.4	0.1	15.3	16.5	3	2.6	5.6	0.128	-0.2	-0.5	-0.7	0.7	44	0
1987	Kelly Tripucka	27	79	1865	13	0.554	0.084	0.364	3	10.6	6.7	17.9	2.1	0.3	18.8	18.9	0.8	2.6	3.3	0.085	-1.1	1.1	0	0.9	44	0
1987	John Stockton	24	82	1858	19	0.575	0.084	0.495	1.8	6.7	4.2	47.6	4.4	0.4	22.5	15.5	3.4	3.3	6.7	0.174	0.4	0	0.3	1.1	44	0
1987	Darrell Griffith	28	76	1843	15	0.505	0.193	0.204	4.5	8.3	6.4	11.1	2.4	0.9	10.7	27.2	-0.1	2.6	2.5	0.066	0.1	0	0.1	1	44	0
1987	Bob Hansen	26	72	1453	12.4	0.512	0.075	0.298	6	8.6	7.3	10.1	1.4	0.2	10.2	20.6	0.9	1.6	2.6	0.085	-1	-0.2	-1.2	0.3	44	0
1987	Kent Benson	32	73	895	11.7	0.482	0.022	0.184	9.2	17.7	13.4	6	2	1.8	11.6	17.1	0.1	1.6	1.7	0.089	-2.9	1.6	-1.4	0.1	44	0
1987	Marc Iavaroni	30	78	845	7.8	0.522	0.019	0.54	7.8	13.5	10.6	5.6	0.9	0.7	17.4	15.1	0	1.1	1.1	0.062	-3.5	0.4	-3.1	-0.2	44	0
1987	Carey Scurry	24	69	753	18.3	0.562	0.053	0.543	13.3	14.1	13.7	10.5	3.4	4.1	15.5	19.1	1	1.6	2.6	0.168	0.7	4.1	4.7	1.3	44	0
1987	Dell Curry	22	67	636	11.3	0.474	0.184	0.117	4.9	7.9	6.4	13.7	2	0.4	11.4	24.1	-0.3	0.8	0.5	0.035	-1.6	-0.8	-2.4	-0.1	44	0
1987	Jeff Malone	25	80	2763	17	0.518	0.017	0.282	1.9	6.6	4.2	17.9	1.3	0.3	9.7	27.3	3.8	1.8	5.6	0.097	1.1	-2	-0.9	0.8	42	0
1987	Moses Malone	31	73	2488	23.8	0.545	0.008	0.528	14.2	21	17.6	7.9	1.1	2.1	11.1	29.3	6	3.4	9.4	0.182	2.4	-0.6	1.8	2.4	42	0
1987	Terry Catledge	23	78	2149	14.2	0.522	0.005	0.401	12	15.7	13.8	4	1	0.4	12.9	21.1	1.5	2.1	3.6	0.08	-0.8	-1.3	-2.1	0	42	0
1987	Ennis Whatley	24	73	1816	14	0.526	0.004	0.32	3.3	8.1	5.7	30.1	2.4	0.3	19	16	1.5	1.8	3.3	0.088	-0.3	-0.2	-0.5	0.7	42	0
1987	John Williams	20	78	1773	15.5	0.497	0.058	0.357	7.6	14.4	10.9	15.6	3.5	0.9	14.5	19.1	0.8	2.8	3.5	0.096	0.3	2.2	2.5	2	42	0
1987	Charles Jones	29	79	1609	10.6	0.503	0.004	0.305	9.3	14.2	11.7	6.4	2	5.7	21.4	9	0.2	2.6	2.8	0.083	-2.1	4.6	2.5	1.8	42	0
1987	Manute Bol	24	82	1552	10.9	0.482	0.004	0.29	5.6	19.3	12.4	0.9	0.6	10.8	19	8.3	-0.5	2.9	2.4	0.074	-5.4	4.8	-0.6	0.6	42	0
1987	Darwin Cook	28	82	1420	12.5	0.46	0.037	0.166	3.4	7.5	5.4	16	3.3	0.7	12.6	21.6	-0.5	1.7	1.2	0.04	-1.7	0.2	-1.6	0.2	42	0
1987	Jay Vincent	27	51	1386	13.2	0.493	0.005	0.276	5.2	11	8	9.4	1.4	0.7	10.1	22.2	0.7	1.2	1.9	0.067	-1.2	-0.7	-1.9	0	42	0
1987	Michael Adams	24	63	1303	14.3	0.506	0.26	0.316	3	7	5	25.7	3.1	0.3	15.3	16.3	1.2	1.5	2.7	0.099	0.5	-0.1	0.4	0.8	42	0
1987	Dan Roundfield	33	36	669	10.6	0.473	0.023	0.327	10	17.1	13.5	8.1	0.8	1.3	16.3	18.1	-0.1	0.7	0.6	0.042	-2.6	-0.1	-2.6	-0.1	42	0
1987	Frank Johnson	28	18	399	12.2	0.512	0.008	0.383	2.6	5.4	4	20.7	2.5	0	17.2	18.2	0.1	0.4	0.5	0.055	-1.5	-0.8	-2.3	0	42	0
1987	Jay Murphy	24	21	141	13.5	0.449	0	0.222	12.5	16.9	14.7	5.6	1	0.8	7.1	24.2	0	0.2	0.2	0.06	-2.4	-2.8	-5.2	-0.1	42	0
1987	Mike O'Koren	28	15	123	5.8	0.373	0.048	0.048	5.1	7	6	14.6	0.8	0	12.3	16	-0.2	0.1	-0.1	-0.034	-4.3	-1.8	-6	-0.1	42	0
1987	Anthony Jones	24	16	114	8.1	0.478	0.03	0.394	0.9	7.6	4.2	8.4	4.2	0.5	22.1	17.5	-0.2	0.2	0	-0.007	-4.8	1	-3.8	-0.1	42	0
1988	Dominique Wilkins	28	78	2948	23.7	0.534	0.066	0.335	7.9	11	9.5	13.5	1.7	1	8.9	35.2	7	2.8	9.8	0.16	4.1	-1.2	2.9	3.7	50	0
1988	Doc Rivers	26	80	2502	20.4	0.527	0.037	0.473	3.7	12.7	8.1	42.1	2.8	1	16.3	21.6	5.1	3.2	8.3	0.159	3.6	1	4.5	4.1	50	0
1988	Randy Wittman	28	82	2412	11.6	0.498	0	0.113	1.8	6.1	3.9	17.5	1	0.5	9	15.8	2.2	1.3	3.5	0.07	-0.5	-0.8	-1.3	0.4	50	0
1988	Cliff Levingston	27	82	2135	15.5	0.609	0.004	0.436	11.8	14.5	13.1	4.6	1.2	2.4	12.3	15.1	4.6	2.3	7	0.157	1.7	1.1	2.8	2.6	50	0
1988	Kevin Willis	25	75	2091	14	0.548	0.003	0.357	12.4	16.7	14.5	1.9	1.6	1.2	14.8	18.8	1.7	2.5	4.2	0.095	-0.5	-0.3	-0.8	0.6	50	0
1988	Tree Rollins	32	76	1765	10.6	0.569	0	0.308	8.9	20.1	14.5	1.4	0.9	4.6	14.7	8.3	1.6	2.5	4.1	0.112	-1.7	2.3	0.6	1.1	50	0
1988	Antoine Carr	26	80	1483	15.5	0.59	0.008	0.352	7	14.7	10.8	10.2	1.3	3.4	16.3	20.2	2	1.8	3.8	0.122	0.3	1.2	1.5	1.3	50	0
1988	Spud Webb	24	82	1347	14.8	0.533	0.047	0.326	1.3	10.8	6	34.3	2.3	0.5	22.2	18.5	0.9	1.4	2.3	0.082	-0.6	-0.7	-1.2	0.3	50	0
1988	John Battle	25	67	1227	16.3	0.512	0.067	0.307	2.3	7.9	5.1	20	1.3	0.2	9.7	26.4	1.5	0.8	2.3	0.092	0.9	-2.4	-1.6	0.1	50	0
1988	Jon Koncak	24	49	1073	11.8	0.531	0.01	0.67	10.6	24	17.3	2.3	1.7	3.2	16.8	12.4	0.6	1.8	2.3	0.104	-2	1.8	-0.2	0.5	50	0
1988	Scott Hastings	27	55	403	10.8	0.586	0.146	0.329	7.4	19.4	13.4	5.1	1	1.5	13	11.3	0.6	0.5	1	0.125	-0.9	0.2	-0.8	0.1	50	0
1988	Chris Washburn	22	29	174	12.2	0.482	0	0.469	12.1	23.2	17.6	2.3	1.1	2.8	14.5	16.7	0	0.3	0.3	0.07	-3.6	-0.6	-4.2	-0.1	50	0
1988	Mike McGee	28	11	117	12.7	0.467	0.365	0.115	3.8	11.5	7.6	16.3	2.1	0	11.4	22.2	0	0.1	0.1	0.038	0.3	-1.4	-1.1	0	50	0
1988	Leon Wood	25	14	79	25.7	0.716	0.633	0.267	1.4	7.1	4.2	36	2.5	0	13	20.5	0.4	0.1	0.5	0.299	8.4	-3.6	4.7	0.1	50	0
1988	Ennis Whatley	25	5	24	9.6	0.511	0	0.444	0	18.7	9.3	11.8	4.2	0	27.1	25.9	-0.1	0	0	-0.046	-5.8	1	-4.8	0	50	0
1988	Danny Ainge	28	81	3018	15.9	0.598	0.364	0.183	2.5	7	4.9	22.2	1.9	0.3	12.6	17.3	6.7	1.9	8.6	0.136	3.7	-0.9	2.8	3.7	57	0
1988	Larry Bird	31	76	2965	27.8	0.608	0.142	0.271	4.6	22.3	14	25.7	2.1	1.1	10.2	30.2	11.2	3.8	15	0.243	7.4	0.8	8.2	7.6	57	0
1988	Dennis Johnson	33	77	2670	14	0.52	0.057	0.371	2.9	7.4	5.3	28.8	1.7	0.6	17.3	18.1	3.4	1.7	5	0.091	0.3	-0.8	-0.6	1	57	0
1988	Kevin McHale	30	64	2390	21.9	0.656	0	0.476	8.4	17.5	13.3	10.5	0.6	2.2	11.3	22.3	8.2	2	10.2	0.205	3.8	-0.1	3.7	3.4	57	0
1988	Robert Parish	34	74	2312	17.2	0.62	0.001	0.321	9.5	21.9	16.1	6.9	1.2	2.1	15.2	18.7	3.8	2.6	6.4	0.134	0.9	0.5	1.4	2	57	0
1988	Mark Acres	25	79	1151	9.3	0.57	0	0.547	11.6	15.9	13.9	4.5	1.2	1.3	17.7	11.4	1.1	1	2.2	0.09	-0.7	0	-0.7	0.4	57	0
1988	Fred Roberts	27	74	1032	12.6	0.559	0.018	0.5	7.4	11	9.3	10.4	0.8	0.8	14.4	19.6	1.3	0.6	1.9	0.087	-0.7	-1.7	-2.4	-0.1	57	0
1988	Dirk Minniefield	27	61	868	9.7	0.524	0.064	0.185	3.2	6.8	5.1	26.9	2.5	0.2	29.2	13.1	0.2	0.7	0.8	0.046	-2.1	-0.9	-3	-0.2	57	0
1988	Brad Lohaus	23	70	718	12.2	0.543	0.053	0.252	8.1	14.2	11.4	9.2	1.4	3.3	17.8	19.9	0.2	0.8	0.9	0.063	-1.8	0.2	-1.6	0.1	57	0
1988	Darren Daye	27	47	655	13.6	0.554	0.005	0.401	5.8	7.8	6.9	14.7	2.2	0.4	14.7	19.6	0.7	0.5	1.2	0.086	-0.2	-1	-1.2	0.1	57	0
1988	Jim Paxson	30	28	538	13.3	0.56	0.068	0.319	1.6	4.1	3	12.4	2.1	0.4	11.4	19.6	0.7	0.3	1	0.09	-0.5	-2	-2.6	-0.1	57	0
1988	Artis Gilmore	38	47	521	10.2	0.581	0	0.901	13.1	20	16.8	2.9	0.9	2	21.7	14.8	0.2	0.5	0.8	0.073	-2	-0.9	-2.9	-0.1	57	0
1988	Reggie Lewis	22	49	405	14.3	0.504	0.021	0.295	8.8	9.6	9.2	9.3	1.9	2.1	12.1	26.3	0.1	0.4	0.4	0.052	-1.9	-1.7	-3.5	-0.2	57	0
1988	Jerry Sichting	31	24	370	11.1	0.561	0.098	0.146	1.7	4.8	3.4	20.5	1.9	0	13.8	11.7	0.5	0.2	0.7	0.091	-0.6	-1.9	-2.6	-0.1	57	0
1988	Greg Kite	26	13	86	5.5	0.371	0	0.261	14.7	18.1	16.5	2.9	1.7	5.3	26	17.3	-0.2	0.1	-0.1	-0.067	-6.4	1.3	-5.1	-0.1	57	0
1988	Conner Henry	24	10	81	9.5	0.525	0.286	0.357	3.1	11	7.3	19.1	0.6	0.7	21.7	21.9	0	0	0	0.016	-2.1	-2.7	-4.7	-0.1	57	0
1988	Michael Jordan	24	82	3311	31.7	0.603	0.027	0.43	4.8	10.7	7.8	27	3.9	2.4	9.6	34.1	15.2	6.1	21.2	0.308	9.2	1.9	11	10.9	50	1
1988	Charles Oakley	24	82	2816	15.4	0.543	0.015	0.463	13.4	30	21.7	12	1.2	0.6	20.5	17.9	2	4.7	6.7	0.114	-0.4	2	1.6	2.5	50	0
1988	Dave Corzine	31	80	2328	13.6	0.514	0.013	0.214	8.4	17.5	13	9.2	0.8	2.5	12.2	16.4	1.9	3	4.9	0.101	-1.4	1.4	0	1.2	50	0
1988	Brad Sellers	25	82	2212	10.7	0.496	0.01	0.22	5.6	7.4	6.5	8.9	0.8	1.8	10.4	17	1.3	2	3.3	0.071	-2	0	-2	0	50	0
1988	John Paxson	27	81	1888	12.3	0.532	0.163	0.077	1	5.3	3.2	22.5	1.3	0	9.6	15.1	2.7	1.5	4.2	0.106	-0.6	-2.1	-2.7	-0.3	50	0
1988	Horace Grant	22	81	1827	13	0.53	0.004	0.359	9.8	18.2	14	6.7	1.4	1.7	12.8	15.8	1.6	2.6	4.2	0.111	-1.5	0.9	-0.5	0.7	50	0
1988	Scottie Pippen	22	79	1650	12.9	0.489	0.041	0.305	8.1	12.6	10.4	14.5	2.8	1.9	17	20	-0.4	2.6	2.3	0.066	-1.5	2	0.5	1	50	0
1988	Rory Sparrow	29	55	992	8.9	0.433	0.044	0.12	1.6	6.4	4	21.7	1.9	0.2	15.3	14.7	-0.3	1	0.7	0.035	-3.7	-0.9	-4.6	-0.6	50	0
1988	Sam Vincent	24	29	953	16.1	0.531	0.026	0.346	2.2	10.2	6.2	35.6	1.8	0.8	19.1	19.8	1.2	1.1	2.3	0.115	-0.1	-0.5	-0.6	0.3	50	0
1988	Sedale Threatt	26	45	701	13.7	0.53	0.076	0.156	2	7	4.5	22.6	1.9	0.3	13.5	19.9	0.7	0.7	1.4	0.094	-1	-1.7	-2.7	-0.1	50	0
1988	Mike Brown	24	46	591	10	0.48	0.006	0.408	12.9	17.9	15.4	6.5	0.9	0.4	15.6	17.7	0	0.7	0.7	0.058	-2.9	-0.8	-3.7	-0.3	50	0
1988	Artis Gilmore	38	24	372	6	0.525	0	0.463	4.7	14.7	9.7	3.2	0.7	1.9	22.5	14.3	-0.3	0.4	0.1	0.013	-5.2	-0.1	-5.3	-0.3	50	0
1988	Granville Waiters	27	22	114	4.2	0.301	0.034	0.069	9.1	19	14.1	1.1	0.9	7.9	16.7	13.5	-0.3	0.2	0	-0.021	-8.7	2.1	-6.6	-0.1	50	0
1988	Elston Turner	28	17	98	3.1	0.275	0	0.067	9.4	2.3	5.9	11.7	4.1	0	24.5	17.9	-0.4	0.1	-0.2	-0.117	-6.8	1.4	-5.5	-0.1	50	0
1988	Tony White	22	2	2	0				0	0	0	0	0	0		0	0	0	0	0.012	-6	0.3	-5.7	0	50	0
1988	Brad Daugherty	22	79	2957	16.2	0.563	0.002	0.488	6.2	19.9	13.2	17.3	0.8	1.1	16.9	22.8	3	3.6	6.6	0.107	0.5	0.9	1.3	2.5	42	0
1988	Mark Price	23	80	2626	17.6	0.589	0.152	0.259	2.5	5.5	4	28.1	1.9	0.3	14.5	20.6	5.6	2.2	7.8	0.143	2.6	-1.5	1	2	42	0
1988	Hot Rod Williams	25	77	2106	15.8	0.536	0.002	0.421	9.1	18.9	14.1	7.1	1.4	4.1	11.7	18	2.4	3.3	5.7	0.13	-1.1	2	0.9	1.5	42	0
1988	Ron Harper	24	57	1830	16.6	0.514	0.027	0.38	4.2	10	7.2	23.6	3.3	1.7	15.6	23.6	0.8	2.7	3.5	0.092	0.4	1.7	2.1	1.9	42	0
1988	Craig Ehlo	26	79	1709	12.5	0.518	0.132	0.272	6.1	12.6	9.4	17.1	2.4	1	16.5	16.2	0.9	2.3	3.1	0.088	-0.4	1.3	0.9	1.2	42	0
1988	Phil Hubbard	31	78	1631	11.8	0.554	0.01	0.501	8.7	11.5	10.1	7.2	1.5	0.3	16.6	18.6	1.1	1.6	2.7	0.081	-1.2	-0.4	-1.7	0.1	42	0
1988	Dell Curry	23	79	1499	15.1	0.5	0.109	0.136	3.5	9.4	6.5	16.3	3.1	0.9	12.1	25.5	0	2	2	0.064	-0.7	-0.3	-1	0.4	42	0
1988	Mark West	27	54	1183	13.9	0.599	0	0.484	8.5	19.2	14	6.2	1	3.9	19.2	17.1	0.7	1.8	2.5	0.102	-1.8	1.4	-0.3	0.5	42	0
1988	Tyrone Corbin	25	54	1148	11.4	0.538	0.009	0.304	8.3	14.1	11.3	7	1.8	0.8	15.3	16	0.6	1.4	2	0.085	-1.5	0.5	-1	0.3	42	0
1988	Kevin Johnson	21	52	1043	13.4	0.527	0.029	0.36	1.2	6.8	4.1	26.4	2.8	1	18.5	18.1	0.6	1.3	1.8	0.085	-1.7	-0.5	-2.1	0	42	0
1988	Larry Nance	28	27	906	19.9	0.597	0.003	0.464	9.9	17.6	13.8	14	1	4.1	11.8	19.6	2.3	1.3	3.6	0.192	2.1	2.1	4.2	1.4	42	0
1988	Chris Dudley	22	55	513	12.1	0.505	0	0.518	17.5	15.7	16.5	6.3	1.2	2.2	15.6	16.6	0.3	0.7	1	0.093	-1.2	0.1	-1.1	0.1	42	0
1988	Mike Sanders	27	24	417	10.9	0.57	0	0.174	2.9	10.2	6.6	9.3	1.5	0.7	13.9	16.9	0.3	0.4	0.7	0.083	-2	-0.6	-2.6	-0.1	42	0
1988	Johnny Rogers	24	24	168	7.5	0.465	0.033	0.213	5.8	13	9.5	2.6	1.2	1.1	13	19.5	-0.1	0.2	0	0.008	-5.4	-2	-7.4	-0.2	42	0
1988	Kevin Henderson	23	5	20	9.1	0.438	0	2.4	18.1	5.7	11.8	13.6	0	0	16.3	26.2	0	0	0	-0.039	-2.3	-3.2	-5.4	0	42	0
1988	Kannard Johnson	22	4	12	-4.6	0.333	0	0	0	0	0	0	4.1	0	40	17.8	-0.1	0	-0.1	-0.238	-11.4	0.9	-10.5	0	42	0
1988	Kent Benson	33	2	12	11.8	0.868	0	1	0	9.6	4.9	0	4.1	4.9	41	17.4	0	0	0	0.015	-4.9	2	-2.9	0	42	0
1988	Derek Harper	26	82	3032	18.1	0.528	0.165	0.295	2.6	6.2	4.4	30.4	2.7	0.7	12.6	20.6	6.1	3	9.1	0.145	2.8	-0.4	2.4	3.4	53	0
