year	player	age	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	column_s	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2018	Shane Larkin	25	54	775	10.3	0.491	0.393	0.169	2.1	10.7	6.5	18.5	1.9	0.2	12.3	15.5	0.3	1.1	1.4	0.087	-2.3	0.2	-2.1	0	42	0
2018	Kyrie Irving	25	60	1931	25	0.61	0.374	0.24	1.9	10.8	6.4	30.7	1.7	0.7	10.4	31	6.3	2.7	8.9	0.222	6.9	-0.7	6.2	4	42	0
2018	Al Horford	31	72	2277	17.6	0.575	0.3	0.159	5	20.2	12.7	23.6	0.9	2.9	14.1	18.4	4	3.8	7.8	0.165	1.1	2.9	4	3.5	42	0
2018	Gordon Hayward	27	1	5	7.3	0.5	0.5	0	0	21.6	10.9	0	0	0	0	17.9	0	0	0	0.056	-5.9	-6.1	-12	0	42	0
2018	Jonathan Gibson	30	4	40	25.4	0.739	0.522	0	0	8.1	4.1	22.6	0	0	11.5	29	0.1	0	0.2	0.195	7.2	-5.3	1.9	0	42	0
2018	Jaylen Brown	21	70	2152	13.6	0.562	0.381	0.29	3.4	14	8.8	8.5	1.6	1	12	21.4	1.2	3.2	4.5	0.1	-0.6	0.4	-0.2	1	42	0
2018	Jabari Bird	23	13	115	12.1	0.615	0.269	0.5	5.8	12.2	9	10.5	1.3	0.7	20.1	15.4	0.1	0.2	0.2	0.098	-2.3	0.1	-2.1	0	42	0
2018	Aron Baynes	31	81	1485	12	0.502	0.047	0.175	9.7	22.1	16	9.6	0.7	2.9	14.3	16.8	0.5	2.5	3	0.097	-3.8	2.1	-1.7	0.1	42	0
2018	Kadeem Allen	25	18	107	2.6	0.366	0.5	0.409	4.1	7.1	5.6	15.2	1.4	1.6	25.7	14.6	-0.2	0.1	-0.1	-0.038	-6.7	0.3	-6.4	-0.1	42	0
2018	Jacob Wiley	23	5	33	8.2	0.41	0.5	0.5	6.4	29.2	17.7	8	1.5	0	0	6.4	0	0	0.1	0.094	-3.9	0.9	-3	0	41	0
2018	Isaiah Whitehead	22	16	180	11.5	0.53	0.209	0.221	2.3	13.1	7.7	19.6	2.2	0.8	20.3	28.5	-0.3	0.2	-0.1	-0.035	-4.3	-1.3	-5.6	-0.2	41	0
2018	James Webb	24	10	120	2.2	0.333	0.792	0	7	14.3	10.6	4.5	0.4	0	14.3	10.1	-0.1	0	-0.1	-0.041	-5.1	-1.5	-6.6	-0.1	41	0
2018	D'Angelo Russell	21	48	1234	15.2	0.509	0.414	0.195	2.6	13.8	8.1	35.7	1.4	1	16.8	30.8	-0.5	0.9	0.4	0.014	0.8	-1.2	-0.4	0.5	41	0
2018	Timofey Mozgov	31	31	359	12.3	0.617	0.194	0.323	9.4	19.7	14.5	4.8	0.7	2.7	23.7	16.8	0.1	0.3	0.4	0.055	-3.8	-0.3	-4.1	-0.2	41	0
2018	Jeremy Lin	29	1	25	15.9	0.597	0.167	0.583	0	0	0	27.1	0	0	16.6	31.3	0	0	0	0.087	-3.1	-10.4	-13.5	-0.1	41	0
2018	Caris LeVert	23	71	1864	14.2	0.525	0.333	0.254	3	11.9	7.4	26	2.1	0.9	15.8	22.5	0.7	1.6	2.3	0.058	-0.3	-0.2	-0.5	0.7	41	0
2018	Rondae Hollis-Jefferson	23	68	1920	16.9	0.548	0.075	0.436	5.5	20	12.7	14.2	1.6	1.9	12.3	22.2	2.1	2	4.1	0.103	-1.5	1.1	-0.4	0.8	41	0
2018	Joe Harris	26	78	1975	13.3	0.634	0.576	0.167	2.7	11.3	7	10.2	0.9	0.8	12	16.6	3	0.9	4	0.097	1.3	-1.2	0.1	1.1	41	0
2018	Milton Doyle	24	10	125	5.2	0.337	0.489	0.17	2.5	12.9	7.6	11.7	2.3	1.2	3.8	18.2	-0.3	0.1	-0.1	-0.052	-5.2	-0.6	-5.8	-0.1	41	0
2018	Spencer Dinwiddie	24	80	2306	15.9	0.527	0.517	0.32	1.8	10.2	6	35	1.4	0.7	11.8	20.3	4.3	1.4	5.7	0.118	2.1	-1.8	0.2	1.3	41	0
2018	Allen Crabbe	25	75	2197	12.3	0.558	0.643	0.163	1.3	14.4	7.8	8.4	1	1.2	8.1	19	1.8	1.4	3.2	0.07	0.4	-1.2	-0.8	0.7	41	0
2018	DeMarre Carroll	31	73	2180	14.3	0.55	0.498	0.313	5.1	18.4	11.7	10.5	1.3	1	10.3	19.8	2.3	1.8	4.1	0.091	0.4	-0.3	0.2	1.2	41	0
2018	Jarrett Allen	19	72	1441	17.5	0.636	0.038	0.37	10.5	18.1	14.3	5.4	0.9	4.6	15.1	16.3	2.7	1.5	4.2	0.141	-1.3	1.4	0.2	0.8	41	0
2018	Quincy Acy	27	70	1359	8.2	0.525	0.8	0.164	3.1	17.1	10	6	1.2	1.6	13.3	14.4	-0.1	1.1	1	0.036	-2	-0.2	-2.2	-0.1	41	0
2018	Paul Zipser	23	54	824	5.2	0.445	0.47	0.107	1.6	16	8.5	8	1.2	1.6	14.9	15.2	-1.1	0.6	-0.6	-0.034	-5.5	-0.3	-5.9	-0.8	12	0
2018	Denzel Valentine	24	77	2095	12.1	0.527	0.513	0.071	2.4	18.3	10.1	17.8	1.5	0.5	11.8	17.5	1	1.5	2.5	0.057	-0.4	-0.1	-0.5	0.8	12	0
2018	Bobby Portis	22	73	1643	19.7	0.548	0.275	0.192	10	23	16.2	13.2	1.5	1.3	10.5	26	2	1.5	3.5	0.101	1	-0.6	0.3	1	12	0
2018	Quincy Pondexter	29	23	196	4	0.398	0.449	0.347	4.2	10.8	7.4	6.3	2	0.9	16.3	15	-0.3	0.1	-0.2	-0.047	-6.1	-0.6	-6.7	-0.2	12	0
2018	Cameron Payne	23	25	582	14	0.498	0.423	0.074	3.2	9.8	6.4	29.9	2.2	1.4	14	19.3	0.3	0.4	0.8	0.063	-0.2	-0.8	-0.9	0.2	12	0
2018	David Nwaba	25	70	1646	12.2	0.542	0.123	0.48	5.6	16	10.6	9.4	1.7	1.6	13.1	15.6	1.1	1.4	2.4	0.071	-2.5	0.9	-1.6	0.1	12	0
2018	Lauri Markkanen	20	68	2020	15.6	0.552	0.465	0.193	4	23.7	13.5	6.4	0.9	1.8	8.2	21.9	1.7	1.6	3.3	0.079	-0.6	-1.3	-1.9	0.1	12	0
2018	Robin Lopez	29	64	1690	14.7	0.552	0.022	0.14	8.2	10.3	9.2	12.3	0.4	2.8	13.5	20.4	1.2	0.7	1.9	0.055	-1.7	-0.3	-1.9	0	12	0
2018	Zach LaVine	22	24	656	14.6	0.499	0.346	0.301	1.4	14.4	7.7	18.6	1.8	0.5	9.7	29.5	-0.1	0.5	0.3	0.025	-0.6	-2	-2.7	-0.1	12	0
2018	Justin Holiday	28	72	2265	10.8	0.513	0.574	0.21	1.4	12.8	6.9	10.1	1.7	1.2	9.8	18.2	0.1	1.6	1.7	0.036	-1	-0.3	-1.3	0.4	12	0
2018	Jerian Grant	25	74	1686	14.3	0.528	0.372	0.374	1.9	9.3	5.5	30.1	1.8	0.4	13.2	17.4	2.3	1	3.3	0.094	-0.1	-1.8	-2	0	12	0
2018	Cristiano Felicio	25	55	977	12.5	0.614	0.009	0.377	8.8	17.1	12.8	8.4	0.8	1	17.7	13.6	1.2	0.5	1.7	0.086	-2.3	-0.1	-2.4	-0.1	12	0
2018	Kris Dunn	23	52	1525	14.5	0.488	0.201	0.171	1.6	14.4	7.8	33.3	3.3	1.6	17.3	24.7	-1	1.9	0.9	0.027	-1.4	1.4	-0.1	0.7	12	0
2018	Antonio Blakeney	21	19	314	10.1	0.471	0.364	0.273	1.3	10.3	5.6	10.1	1.1	0.3	6.4	23.7	-0.2	0.1	0	-0.006	-3.2	-3.6	-6.8	-0.4	12	0
2018	Ryan Arcidiacono	23	24	304	7.3	0.55	0.756	0.146	0.3	8.8	4.4	15.5	2.1	0	23	8.1	0.1	0.2	0.3	0.04	-3.3	-0.7	-4.1	-0.2	12	0
2018	Cody Zeller	25	33	627	15.9	0.602	0.019	0.545	11.4	19.3	15.3	7.4	1.1	2.8	14.6	15.7	1.2	0.7	1.9	0.145	-0.6	1.3	0.7	0.4	65	0
2018	Marvin Williams	31	78	2006	13.9	0.603	0.542	0.218	3.9	16.2	10	7	1.4	1.6	9.7	14.8	3.1	1.9	5	0.119	1.1	0.5	1.7	1.9	65	0
2018	Kemba Walker	27	80	2736	20.6	0.572	0.441	0.308	1.2	8.7	4.9	27.4	1.6	0.7	10.4	27.4	6.5	2	8.6	0.15	5.1	-1.9	3.2	3.6	65	0
2018	Julyan Stone	29	23	175	7.6	0.684	1	0.154	0.6	17.6	9	19.2	1.1	1	33.5	5.2	0.2	0.2	0.3	0.087	-2.1	0.3	-1.8	0	65	0
2018	Marcus Paige	24	5	28	9.1	0.403	0.571	0.143	0	15.7	7.7	16.1	0	0	0	23	0	0	0	-0.006	-2.4	-4.4	-6.9	0	65	0
2018	Johnny O'Bryant	24	36	379	11.9	0.47	0.251	0.146	8.1	18.6	13.3	5.9	1.2	1.3	7.6	22.5	-0.1	0.4	0.3	0.038	-3.2	-2	-5.3	-0.3	65	0
2018	Malik Monk	19	63	854	10.3	0.477	0.572	0.089	1	7.5	4.2	16.9	1.1	0.9	10	24.9	-0.5	0.5	0	0	-1	-3.4	-4.4	-0.5	65	0
2018	Mangok Mathiang	25	4	20	18	0.538	0	0.143	16	38.5	27.1	0	2.4	0	0	16.1	0	0	0.1	0.183	-4.1	-5.7	-9.8	0	65	0
2018	Jeremy Lamb	25	80	1967	17	0.559	0.305	0.25	2.7	15.4	8.9	15.4	1.5	1.4	9.1	22.4	3	1.9	4.9	0.12	1.2	-0.2	0.9	1.5	65	0
2018	Michael Kidd-Gilchrist	24	74	1850	12.5	0.536	0.004	0.305	4.8	13	8.8	5.9	1.3	1.4	7.7	16.1	1.7	1.6	3.3	0.084	-2	0.3	-1.8	0.1	65	0
2018	Frank Kaminsky	24	79	1835	14.4	0.545	0.383	0.271	2.7	14.5	8.5	11	1	0.9	7.6	20.5	2.3	1.3	3.6	0.094	0.3	-1.2	-0.9	0.5	65	0
2018	Dwight Howard	32	81	2463	20.5	0.577	0.008	0.639	11	33.8	22.2	7.1	1	4.4	15.1	24.2	2.9	3.9	6.8	0.132	-2	1.7	-0.3	1.1	65	0
2018	Treveon Graham	24	63	1050	9	0.553	0.439	0.267	4.3	8.3	6.2	7.8	1.5	0.2	9.9	11.3	1.1	0.7	1.8	0.08	-0.6	-0.3	-0.9	0.3	65	0
2018	Michael Carter-Williams	26	52	835	10.8	0.446	0.258	0.389	4.7	13.3	8.9	19.4	2.6	2.3	16.2	16.6	-0.2	1.1	0.9	0.05	-2.6	2	-0.6	0.3	65	0
2018	Nicolas Batum	29	64	1981	14.4	0.523	0.422	0.2	3.1	13.8	8.4	26.2	1.6	1	15.6	18.3	1.7	1.8	3.5	0.084	0.9	0.5	1.4	1.7	65	0
2018	Dwayne Bacon	22	53	713	5.8	0.431	0.224	0.13	0.6	18.5	9.4	7.5	1.1	0.2	10.2	13.7	-0.7	0.6	-0.1	-0.007	-5.4	-0.3	-5.7	-0.7	65	0
2018	Ante Zizic	21	32	214	24.2	0.746	0	0.433	12.8	18.6	15.7	3.8	0.5	5.2	12.1	18.8	0.9	0.2	1	0.231	1.3	-1.2	0.1	0.1	50	0
2018	Tristan Thompson	26	53	1072	13.6	0.569	0	0.336	13.4	23.3	18.4	4.3	0.7	1.3	11.8	12.6	1.8	0.7	2.5	0.113	-1.6	-0.9	-2.5	-0.1	50	0
2018	J.R. Smith	32	80	2244	8.4	0.534	0.64	0.094	1.5	10.1	5.9	8.6	1.5	0.4	11.6	13.8	0.6	0.9	1.4	0.031	-0.6	-1	-1.7	0.2	50	0
2018	Iman Shumpert	27	14	276	6.4	0.48	0.448	0.259	2.9	13.6	8.3	8.1	1.6	1.2	19.9	12.9	-0.2	0.2	0	-0.006	-3.9	-0.1	-4	-0.1	50	0
2018	London Perrantes	23	14	66	0.7	0.23	0.231	0.385	1.7	5	3.4	9.4	1.5	1.3	6.2	10.9	-0.1	0	-0.1	-0.086	-7.5	-1.3	-8.7	-0.1	50	0
2018	Kendrick Perkins	33	1	15	8.4	0.521	0	1	0	7.4	3.7	17.3	3.3	0	25.8	11.4	0	0	0	0.026	-4.9	-0.8	-5.7	0	50	0
2018	Cedi Osman	22	61	672	11	0.577	0.468	0.247	3.2	16.6	10	8.7	1.6	0.4	13.4	15.7	0.5	0.4	0.9	0.064	-1.4	-1.5	-2.9	-0.2	50	0
2018	Kevin Love	29	59	1651	22.4	0.614	0.453	0.365	7	29.8	18.6	9.8	1.3	1.2	9.6	25.1	4.7	1.6	6.4	0.185	2.7	-1.5	1.3	1.4	50	0
2018	Kyle Korver	36	73	1574	13.4	0.652	0.777	0.149	0.7	10.9	5.9	8	1	1.5	9.6	16	2.8	0.6	3.4	0.104	2.2	-2	0.1	0.9	50	0
2018	LeBron James	33	82	3026	28.6	0.621	0.257	0.336	3.7	22.3	13.1	44.4	1.9	2	16.1	31.6	11	3	14	0.221	7.6	2	9.6	8.9	50	0
2018	John Holland	29	24	174	5.9	0.417	0.61	0.22	3.9	11.4	7.7	3.9	2	1	11	18.5	-0.3	0.1	-0.2	-0.05	-4.7	-2.6	-7.3	-0.2	50	0
2018	Jeff Green	31	78	1828	14.8	0.587	0.275	0.379	3.7	11.2	7.6	8	1.1	1.6	9.4	19.3	3.1	0.8	3.9	0.103	-0.2	-1.7	-1.9	0.1	50	0
2018	Jose Calderon	36	57	914	11.3	0.643	0.524	0.162	1.7	8.5	5.2	17.4	1.4	0.2	17.1	11.6	1.5	0.3	1.8	0.095	0.1	-2	-1.9	0	50	0
2018	Jeff Withey	27	9	39	8.3	0.444	0.625	0.125	2.8	26.6	14.2	0	0	6.8	10.6	22	-0.1	0.1	0	-0.054	-9.1	-3.7	-12.8	-0.1	24	0
2018	Jameel Warney	24	3	27	22.5	0.599	0	0.417	15.9	21.3	18.5	0	0	0	6.6	25.6	0.1	0	0.1	0.157	-3.1	-9.1	-12.2	-0.1	24	0
2018	Dennis Smith	20	69	2049	12.8	0.473	0.331	0.188	2.6	11.8	7	29.5	1.7	0.8	14.9	28.9	-2.4	1.7	-0.7	-0.017	-1.5	-0.7	-2.3	-0.1	24	0
2018	Dwight Powell	26	79	1672	18.8	0.656	0.195	0.43	8.7	21.3	14.7	8.5	2	1.7	10.3	15.5	4.6	2.1	6.6	0.191	1.1	1.6	2.7	2	24	0
2018	Dirk Nowitzki	39	77	1900	16.7	0.575	0.445	0.142	1.2	25.2	12.8	10.4	1.1	2.1	6	20.5	2.6	2.2	4.8	0.121	0.1	0.3	0.3	1.1	24	0
2018	Nerlens Noel	23	30	472	16.2	0.558	0.01	0.267	10.9	29.3	19.8	6.3	3.3	4.1	18.1	13.8	0.4	1	1.3	0.135	-3.5	4.5	1	0.4	24	0
2018	Johnathan Motley	22	11	176	17.2	0.55	0.08	0.373	8.5	22.9	15.5	7.1	0.9	1	9.3	24.9	0.1	0.2	0.3	0.084	-2.8	-2.1	-4.9	-0.1	24	0
2018	Salah Mejri	31	61	729	17.8	0.644	0.022	0.482	12.5	25.4	18.7	7.2	1.5	8.2	19	12.8	1.3	1.3	2.7	0.175	-2.2	5.3	3.1	0.9	24	0
2018	Josh McRoberts	30	2	6	-12.5	0	1	0	0	0	0	0	0	0	0	7.6	0	0	0	-0.19	-9.8	-2.4	-12.2	0	24	0
2018	Wesley Matthews	31	63	2131	11.4	0.541	0.577	0.145	1.4	9.2	5.2	12.3	1.8	0.7	10.1	17.6	1	1.6	2.6	0.059	0.2	-0.2	0.1	1.1	24	0
2018	Maxi Kleber	26	72	1206	13.4	0.576	0.414	0.191	6.3	15.6	10.8	6.4	1.1	3.5	8.2	13.7	1.6	1.2	2.8	0.113	-1	1.2	0.2	0.7	24	0
2018	Scotty Hopson	28	1	8	-4.6	0.266	0	2	0	0	0	15.8	0	0	34.7	16.3	0	0	0	-0.238	-14.7	-6	-20.7	0	24	0
2018	Aaron Harrison	23	9	233	5.1	0.392	0.623	0.246	1.8	9.9	5.7	6.7	1.9	0.8	3.8	15.5	-0.3	0.2	-0.1	-0.014	-3.6	-0.5	-4.1	-0.1	24	0
2018	Dorian Finney-Smith	24	21	448	7.6	0.482	0.554	0.124	5.3	13.6	9.3	8.4	1.1	0.8	14.1	15.1	-0.2	0.3	0.1	0.015	-2.8	-0.3	-3.1	-0.1	24	0
2018	Yogi Ferrell	24	82	2282	11.4	0.54	0.492	0.141	1.2	11.2	6.1	13.5	1.4	0.4	9.1	17	1.5	1.5	3	0.064	-0.4	-0.6	-1	0.6	24	0
2018	Kyle Collinsworth	26	32	480	10	0.433	0.172	0.404	7.2	18	12.4	16.4	1.8	1.7	17.1	13.3	-0.1	0.5	0.5	0.046	-4	2.2	-1.8	0	24	0
2018	Gian Clavell	24	7	64	7.4	0.53	0.833	0.111	1.7	10.8	6.1	6.7	1.6	0	9.6	14.8	0	0	0.1	0.042	-1.7	-1.9	-3.6	0	24	0
2018	Harrison Barnes	25	77	2634	15.8	0.539	0.276	0.259	3.1	17.1	9.9	9.9	0.9	0.5	8.1	25.2	2	1.9	3.8	0.07	-0.7	-1.4	-2.1	-0.1	24	0
2018	J.J. Barea	33	69	1603	17.8	0.545	0.454	0.148	1	13.4	7	45.1	1.1	0.2	16.3	24.9	2.3	1	3.3	0.098	2.4	-2.3	0.1	0.8	24	0
2018	Mason Plumlee	27	74	1439	16.9	0.586	0.003	0.486	10.4	20.9	15.6	14.4	1.7	4.7	18.7	16.6	1.8	1.8	3.6	0.12	-0.9	2.7	1.8	1.4	24	0
2018	Jamal Murray	20	81	2565	16.1	0.576	0.411	0.238	3.6	9.4	6.5	16.4	1.5	0.9	12.8	22.8	4.3	1.2	5.5	0.103	1.8	-2	-0.2	1.2	24	0
2018	Monte Morris	22	3	25	27.1	0.727	0.167	0.333	0	9	4.5	41.2	5.9	0	12.7	13.7	0.1	0	0.2	0.312	3.6	-1.6	2	0	24	0
2018	Paul Millsap	32	38	1143	17	0.549	0.26	0.37	6.4	17.6	12.1	13.9	1.7	3.2	12.6	22	1.4	1.1	2.5	0.107	0	0.7	0.7	0.8	24	0
2018	Trey Lyles	22	73	1391	17.9	0.591	0.396	0.26	4.5	23.5	14	10.1	1.1	2	9.1	21.1	2.7	1.2	3.9	0.135	0.6	-1.4	-0.8	0.4	24	0
2018	Tyler Lydon	21	1	2	0				0	0	0	0	0	0		0	0	0	0	-0.014	-5.7	-0.8	-6.5	0	24	0
2018	Nikola Jokic	22	75	2443	24.4	0.603	0.277	0.31	9	27.9	18.5	29.6	1.8	2.1	15.5	24.2	7.8	2.9	10.7	0.211	4.8	2.3	7.1	5.6	24	0
2018	Richard Jefferson	37	20	163	6.4	0.499	0.259	0.259	1.4	10.3	5.9	12	0.6	0.5	14.3	9.4	0.1	0	0.1	0.029	-3.8	-2	-5.9	-0.2	24	0
2018	Juan Hernangomez	22	25	277	9.7	0.511	0.667	0.16	7.4	14.6	11	5.9	1.1	0.9	10.1	14	0.2	0.1	0.4	0.061	-1	-2.2	-3.3	-0.1	24	0
2018	Gary Harris	23	67	2304	16.5	0.597	0.434	0.178	1.8	6.8	4.3	13	2.6	0.5	10.8	20.7	3.9	1.5	5.5	0.114	2.4	-1.5	0.9	1.7	24	0
2018	Kenneth Faried	28	32	461	17.4	0.552	0.007	0.345	16.7	20.7	18.7	5.8	1.3	2.4	11.9	18.3	0.9	0.4	1.3	0.132	-1.1	-1.1	-2.3	0	24	0
2018	Torrey Craig	27	39	629	9.8	0.535	0.423	0.255	7.2	15.5	11.4	5.4	0.9	2	11.6	11.9	0.5	0.4	0.9	0.069	-1.7	-0.8	-2.5	-0.1	24	0
2018	Wilson Chandler	30	74	2346	10.9	0.542	0.39	0.181	4.9	14.1	9.6	9.4	0.9	1.4	11.9	14.3	2.1	1.2	3.3	0.067	-0.5	-0.4	-0.9	0.6	24	0
2018	Malik Beasley	21	62	583	9	0.509	0.461	0.185	2.7	11	6.9	7.4	1.3	1	11.1	16.2	0.1	0.3	0.3	0.028	-2.8	-2.4	-5.1	-0.5	24	0
2018	Will Barton	27	81	2683	16.2	0.562	0.411	0.22	3	14.2	8.6	18.5	1.5	1.6	11.7	20.7	4.4	1.8	6.2	0.111	1.6	-0.6	1	2	24	0
2018	Darrell Arthur	29	19	141	8.4	0.559	0.489	0.064	2.4	9.5	6	9.3	2.8	1.8	23.7	19.5	-0.2	0.1	0	-0.011	-3.5	-1	-4.5	-0.1	24	0
2018	Anthony Tolliver	32	79	1757	13.9	0.663	0.773	0.282	3.1	12.3	7.6	7.5	0.9	1.1	9.9	14.8	3.8	1.5	5.3	0.146	2.3	-0.8	1.5	1.5	45	0
2018	Ish Smith	29	82	2043	15.4	0.525	0.126	0.145	1.4	10.9	6.1	28.4	1.6	0.9	11.2	20.8	2.4	2	4.4	0.102	-0.6	-0.6	-1.2	0.4	45	0
2018	Eric Moreland	26	67	805	13.9	0.531	0	0.238	10.9	27.6	19.1	13.3	1.9	5.6	23.8	9.7	0.7	1.6	2.3	0.135	-3.1	5.8	2.6	0.9	45	0
2018	Luis Montero	24	2	8	-15.5	0	0	0	0	28.2	13.8	0	0	0	66.7	16.6	-0.1	0	-0.1	-0.445	-23.7	-2.1	-25.9	0	45	0
2018	Jon Leuer	28	8	136	8.9	0.505	0.083	0.417	5.6	20.7	13	5.3	0.4	2	14.1	16.1	0	0.1	0.1	0.05	-5.6	-0.4	-5.9	-0.1	45	0
2018	Luke Kennard	21	73	1463	12.1	0.56	0.419	0.163	1.6	11.9	6.6	12.7	1.5	0.8	12.2	17.2	1.1	1.4	2.6	0.085	-1.1	-0.4	-1.5	0.2	45	0
2018	Stanley Johnson	21	69	1894	9	0.48	0.418	0.259	1.9	13	7.3	8.5	2.5	0.7	11	16.4	-0.6	2.4	1.8	0.046	-2.6	1.1	-1.5	0.2	45	0
2018	Reggie Jackson	27	45	1201	15.9	0.516	0.293	0.232	2.6	9	5.7	32.8	1.1	0.3	13.5	27.1	1.1	0.9	2	0.078	0.8	-2.3	-1.5	0.2	45	0
2018	Reggie Hearn	26	3	7	13.1	0.75	1	0	0	0	0	0	0	0	0	12.7	0	0	0	0.132	2.8	-5.1	-2.3	0	45	0
2018	Langston Galloway	26	58	863	12.2	0.503	0.641	0.121	1.6	10.3	5.9	10.1	2	0.5	4.8	19.3	0.5	0.9	1.4	0.08	-0.2	-1.6	-1.7	0.1	45	0
2018	Henry Ellenson	21	38	329	10.5	0.476	0.411	0.199	3.3	24.3	13.6	9.4	0.8	0	10.2	23.8	-0.2	0.4	0.1	0.02	-4.3	-2.6	-6.8	-0.4	45	0
2018	Andre Drummond	24	78	2625	22.9	0.555	0.012	0.448	16.4	36.4	26.2	14.3	2.2	4.3	15.9	21.2	4.6	5.7	10.3	0.189	0.2	5.3	5.5	5	45	0
2018	Dwight Buycks	28	29	427	12.8	0.498	0.227	0.207	3	7.7	5.3	22.4	2.2	0.4	15.3	26.4	-0.2	0.4	0.2	0.027	-2.5	-1.8	-4.3	-0.2	45	0
2018	Reggie Bullock	26	62	1732	13.6	0.615	0.515	0.09	1.7	8.3	4.9	8.4	1.4	0.7	7.6	15.7	2.8	1.4	4.2	0.117	1.3	-0.7	0.7	1.2	45	0
2018	Nick Young	32	80	1393	10	0.562	0.668	0.133	1.7	7.9	5	3.5	1.3	0.4	7	17.5	0.8	0.9	1.7	0.059	-0.2	-3.4	-3.7	-0.6	36	0
2018	David West	37	73	999	20.9	0.6	0.021	0.209	7.7	18.2	13.3	20.5	2.3	5.9	16.2	21.7	1.8	1.7	3.5	0.168	-0.2	3.2	3	1.3	36	0
2018	Klay Thompson	27	73	2506	16	0.598	0.442	0.083	1.5	10.3	6.2	11.2	1.1	1.1	9.5	23.7	3.1	1.8	4.9	0.094	1.8	-2.4	-0.6	0.9	36	0
2018	Zaza Pachulia	33	69	972	17	0.612	0.004	0.352	11	25	18.5	15.2	1.9	1.4	19.1	17	1.8	1.4	3.3	0.161	-0.5	1.3	0.8	0.7	36	0
2018	JaVale McGee	30	65	615	22.3	0.641	0.027	0.237	11.5	18.7	15.4	8	1.6	7.3	10	19.2	1.7	1.1	2.7	0.212	0.4	2.1	2.6	0.7	36	0
2018	Patrick McCaw	22	57	961	7.4	0.477	0.356	0.151	2	7.2	4.8	10.6	2.2	0.8	14.6	12.8	-0.3	0.8	0.6	0.029	-2.9	-0.5	-3.4	-0.3	36	0
2018	Kevon Looney	21	66	910	14.8	0.588	0.026	0.399	11	15.2	13.2	6	1.8	4.9	12	12.4	1.5	1.3	2.8	0.145	-0.9	2.1	1.2	0.7	36	0
2018	Shaun Livingston	32	71	1129	11.6	0.533	0.015	0.178	3.4	9.2	6.5	16.8	1.5	1.5	13.6	16.6	0.9	0.9	1.8	0.077	-2.6	-0.9	-3.5	-0.4	36	0
2018	Damian Jones	22	15	89	6.8	0.517	0	0.227	6.8	10.6	8.8	2.9	0.5	2.7	14.2	13.9	0	0.1	0.1	0.031	-4.9	-1.7	-6.6	-0.1	36	0
2018	Andre Iguodala	34	64	1622	11.2	0.536	0.366	0.272	3.7	12.6	8.5	16.2	1.6	1.9	15.8	11.5	1.6	1.6	3.2	0.094	-0.7	0.9	0.2	0.9	36	0
2018	Draymond Green	27	70	2287	16.1	0.556	0.414	0.279	3.9	21.1	13.1	29	2	3.1	22.5	17.2	2.6	3.4	6.1	0.127	0.4	2.7	3.2	3	36	0
2018	Kevin Durant	29	68	2325	26	0.64	0.338	0.331	1.6	19.5	11.2	25.5	1	4	12.9	30.4	7.5	2.9	10.4	0.215	5	0.7	5.6	4.5	36	0
2018	Stephen Curry	29	51	1631	28.2	0.675	0.58	0.35	2.7	14.4	9	30.3	2.4	0.4	13.3	31	7.2	1.9	9.1	0.267	9.9	-1.3	8.6	4.4	36	0
2018	Quinn Cook	24	33	740	12.8	0.593	0.413	0.099	1.6	10.2	6.2	16.6	0.8	0.1	10.8	17.5	1.1	0.4	1.6	0.101	0.6	-2.8	-2.2	0	36	0
2018	Omri Casspi	29	53	740	15.5	0.632	0.106	0.333	4.9	24	15.1	9.5	1.2	2	13.5	16.3	1.2	1	2.2	0.141	-1.5	0	-1.4	0.1	36	0
2018	Chris Boucher	25	1	1	-28.5	0	1	0	0	100	55.9	0	0	0	0	43.9	0	0	0	-0.899	-38.9	-20.1	-59	0	36	0
2018	Jordan Bell	23	57	809	18	0.641	0.022	0.238	8.9	19	14.3	16.9	2.1	5.5	20	13.9	1.6	1.4	2.9	0.174	0	3.7	3.7	1.2	36	0
2018	P.J. Tucker	32	82	2281	8.3	0.537	0.703	0.136	4.6	17.8	11.3	4.6	1.7	1	13.7	10.5	1	3	3.9	0.082	-1.5	1.5	0	1.2	49	0
2018	Tim Quarterman	23	3	13	2.9	0.515	0.667	0.667	0	25.8	13	10.6	0	0	34	20	0	0	0	-0.083	-8.9	-1.9	-10.8	0	49	0
2018	Zhou Qi	22	18	124	1.9	0.295	0.594	0.375	5.5	14.4	10	2.1	0.8	9.6	21.2	16.8	-0.5	0.2	-0.3	-0.104	-10.3	3.1	-7.2	-0.2	49	0
2018	Chris Paul	32	58	1847	24.4	0.604	0.475	0.277	2.3	16.7	9.5	40.9	2.6	0.6	12.5	24.5	7.5	2.7	10.2	0.265	6.2	0.9	7.1	4.3	49	0
2018	Chinanu Onuaku	21	1	22	-3.2	0.4	0	0	5.2	15.2	10.2	6.4	0	0	37.5	16.1	-0.1	0	-0.1	-0.147	-11.1	-1.2	-12.3	-0.1	49	0
2018	Luc Mbah a Moute	31	61	1564	10.3	0.595	0.501	0.275	1.6	11.7	6.7	5	2.3	1.4	15	12.8	0.8	2.1	2.8	0.087	-1.5	1.5	0	0.8	49	0
